clip_id,session_id,person_id,start_time,end_time,label,audio_file,split,hard_negative,change_reason,sample_weight,source,hard_negative_source,review_batch,review_id,review_file,source_audio,source_start_time,source_end_time,derived_review_class,baseline_cough_prob,yamnet_top1,yamnet_top1_score,notes
yamnet_review_3717f44a8475,session_yamnet_review_3717f44a8475,P_YAMNET_c0da3db59f,9.0,10.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\199824.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00241,data\human_review\第一次人工重听\clips\hard_negative_review\00241_hard_negative_review_b0p990_Breathing_9p00_10p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\199824.wav,9.0,10.0,model_false_alarm_hard_negative,0.989973,Breathing,0.167406,
yamnet_review_ff454f70a4d4,session_yamnet_review_ff454f70a4d4,P_YAMNET_7441904358,9.0,10.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011974\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00242,data\human_review\第一次人工重听\clips\hard_negative_review\00242_hard_negative_review_b0p990_Breathing_9p00_10p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011974\data.wav,9.0,10.0,model_false_alarm_hard_negative,0.989973,Breathing,0.167406,
yamnet_review_75348aa1c411,session_yamnet_review_75348aa1c411,P_YAMNET_6806ad6911,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\242906.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第一次人工重听,review_00243,data\human_review\第一次人工重听\clips\hard_negative_review\00243_hard_negative_review_b0p990_Speech_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\242906.wav,0.0,1.0,human_cough_like_hard_negative,0.989778,Speech,0.397139,
yamnet_review_6d5a751f7a61,session_yamnet_review_6d5a751f7a61,P_YAMNET_8942aafb07,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016711\data.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第一次人工重听,review_00244,data\human_review\第一次人工重听\clips\hard_negative_review\00244_hard_negative_review_b0p990_Speech_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016711\data.wav,0.0,1.0,human_cough_like_hard_negative,0.989778,Speech,0.397139,
yamnet_review_051282bd9d62,session_yamnet_review_051282bd9d62,P_YAMNET_a192aebbcd,2.0,3.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\252546.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00245,data\human_review\第一次人工重听\clips\hard_negative_review\00245_hard_negative_review_b0p990_Speech_2p00_3p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\252546.wav,2.0,3.0,model_false_alarm_hard_negative,0.989763,Speech,0.899289,
yamnet_review_cbf93fe9bbe5,session_yamnet_review_cbf93fe9bbe5,P_YAMNET_3b39a7b2fa,2.0,3.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018575\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00246,data\human_review\第一次人工重听\clips\hard_negative_review\00246_hard_negative_review_b0p990_Speech_2p00_3p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018575\data.wav,2.0,3.0,model_false_alarm_hard_negative,0.989763,Speech,0.899289,
yamnet_review_a3e3baf756b6,session_yamnet_review_a3e3baf756b6,P_YAMNET_6d4e72abfc,1.0,2.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\35881.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00247,data\human_review\第一次人工重听\clips\hard_negative_review\00247_hard_negative_review_b0p990_Speech_1p00_2p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\35881.wav,1.0,2.0,model_false_alarm_hard_negative,0.989748,Speech,0.544716,
yamnet_review_5fa5ee3b1027,session_yamnet_review_5fa5ee3b1027,P_YAMNET_50f5518754,1.0,2.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_028516\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00248,data\human_review\第一次人工重听\clips\hard_negative_review\00248_hard_negative_review_b0p990_Speech_1p00_2p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_028516\data.wav,1.0,2.0,model_false_alarm_hard_negative,0.989748,Speech,0.544716,
yamnet_review_2c8ffde5ab3d,session_yamnet_review_2c8ffde5ab3d,P_YAMNET_5af718be2b,8.5,9.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\362665.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00249,data\human_review\第一次人工重听\clips\hard_negative_review\00249_hard_negative_review_b0p990_Speech_8p50_9p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\362665.wav,8.5,9.5,model_false_alarm_hard_negative,0.989707,Speech,0.882786,
yamnet_review_9012ff2b6c84,session_yamnet_review_9012ff2b6c84,P_YAMNET_83df9f2624,8.5,9.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029215\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00250,data\human_review\第一次人工重听\clips\hard_negative_review\00250_hard_negative_review_b0p990_Speech_8p50_9p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029215\data.wav,8.5,9.5,model_false_alarm_hard_negative,0.989707,Speech,0.882786,
yamnet_review_7e52df589b4a,session_yamnet_review_7e52df589b4a,P_YAMNET_4ee0b08e75,11.5,12.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\101202.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00251,data\human_review\第一次人工重听\clips\hard_negative_review\00251_hard_negative_review_b0p989_Speech_11p50_12p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\101202.wav,11.5,12.5,model_false_alarm_hard_negative,0.98948,Speech,0.257292,
yamnet_review_e78ed6af685a,session_yamnet_review_e78ed6af685a,P_YAMNET_c31969bc7b,11.5,12.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000183\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00252,data\human_review\第一次人工重听\clips\hard_negative_review\00252_hard_negative_review_b0p989_Speech_11p50_12p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000183\data.wav,11.5,12.5,model_false_alarm_hard_negative,0.98948,Speech,0.257292,
yamnet_review_b40009281166,session_yamnet_review_b40009281166,P_YAMNET_1a00dc2074,8.0,9.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\180049.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00253,data\human_review\第一次人工重听\clips\hard_negative_review\00253_hard_negative_review_b0p989_Speech_8p00_9p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\180049.wav,8.0,9.0,model_false_alarm_hard_negative,0.989479,Speech,0.520516,
yamnet_review_e4d1614160ee,session_yamnet_review_e4d1614160ee,P_YAMNET_3b86ff8d6d,8.0,9.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009554\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00254,data\human_review\第一次人工重听\clips\hard_negative_review\00254_hard_negative_review_b0p989_Speech_8p00_9p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009554\data.wav,8.0,9.0,model_false_alarm_hard_negative,0.989479,Speech,0.520516,
yamnet_review_78ed40fda86b,session_yamnet_review_78ed40fda86b,P_YAMNET_53b4a2fd0a,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\406089.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00255,data\human_review\第一次人工重听\clips\hard_negative_review\00255_hard_negative_review_b0p989_Hiss_1p50_2p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\406089.wav,1.5,2.5,model_false_alarm_hard_negative,0.989326,Hiss,0.289011,
yamnet_review_ce054498315d,session_yamnet_review_ce054498315d,P_YAMNET_b8587be616,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035370\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00256,data\human_review\第一次人工重听\clips\hard_negative_review\00256_hard_negative_review_b0p989_Hiss_1p50_2p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035370\data.wav,1.5,2.5,model_false_alarm_hard_negative,0.989326,Hiss,0.289011,
yamnet_review_f91f37896395,session_yamnet_review_f91f37896395,P_YAMNET_4b3aa45836,11.0,12.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\328406.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00257,data\human_review\第一次人工重听\clips\hard_negative_review\00257_hard_negative_review_b0p989_Speech_11p00_12p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\328406.wav,11.0,12.0,model_false_alarm_hard_negative,0.989256,Speech,0.424306,
yamnet_review_f9a8e301da9c,session_yamnet_review_f9a8e301da9c,P_YAMNET_6c5208db38,11.0,12.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023348\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00258,data\human_review\第一次人工重听\clips\hard_negative_review\00258_hard_negative_review_b0p989_Speech_11p00_12p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023348\data.wav,11.0,12.0,model_false_alarm_hard_negative,0.989256,Speech,0.424306,
yamnet_review_06da96953b5b,session_yamnet_review_06da96953b5b,P_YAMNET_05cf781d70,3.0,4.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\80285.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00259,data\human_review\第一次人工重听\clips\hard_negative_review\00259_hard_negative_review_b0p989_Speech_3p00_4p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\80285.wav,3.0,4.0,model_false_alarm_hard_negative,0.989202,Speech,0.481246,
yamnet_review_de776ed2d377,session_yamnet_review_de776ed2d377,P_YAMNET_8527ac4819,3.0,4.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043173\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00260,data\human_review\第一次人工重听\clips\hard_negative_review\00260_hard_negative_review_b0p989_Speech_3p00_4p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043173\data.wav,3.0,4.0,model_false_alarm_hard_negative,0.989202,Speech,0.481246,
yamnet_review_cb225b25f20b,session_yamnet_review_cb225b25f20b,P_YAMNET_1002d6cfbb,10.0,11.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\238580.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00261,data\human_review\第一次人工重听\clips\hard_negative_review\00261_hard_negative_review_b0p989_Speech_10p00_11p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\238580.wav,10.0,11.0,model_false_alarm_hard_negative,0.989199,Speech,0.38147,
yamnet_review_a67be916a470,session_yamnet_review_a67be916a470,P_YAMNET_ce562771f3,10.0,11.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016072\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00262,data\human_review\第一次人工重听\clips\hard_negative_review\00262_hard_negative_review_b0p989_Speech_10p00_11p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016072\data.wav,10.0,11.0,model_false_alarm_hard_negative,0.989199,Speech,0.38147,
yamnet_review_2ea424aa45ff,session_yamnet_review_2ea424aa45ff,P_YAMNET_b0c7eefdf6,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\215674.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00263,data\human_review\第一次人工重听\clips\hard_negative_review\00263_hard_negative_review_b0p989_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\215674.wav,0.5,1.5,model_false_alarm_hard_negative,0.989127,Speech,0.989525,
yamnet_review_c2241e509f3a,session_yamnet_review_c2241e509f3a,P_YAMNET_ecede26595,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013662\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00264,data\human_review\第一次人工重听\clips\hard_negative_review\00264_hard_negative_review_b0p989_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013662\data.wav,0.5,1.5,model_false_alarm_hard_negative,0.989127,Speech,0.989525,
yamnet_review_701b6b8e764e,session_yamnet_review_701b6b8e764e,P_YAMNET_9151bab507,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\234039.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第一次人工重听,review_00265,data\human_review\第一次人工重听\clips\hard_negative_review\00265_hard_negative_review_b0p989_Speech_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\234039.wav,0.0,1.0,human_cough_like_hard_negative,0.989112,Speech,0.858881,
yamnet_review_ec55730ee372,session_yamnet_review_ec55730ee372,P_YAMNET_4b85b7af51,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_015186\data.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第一次人工重听,review_00266,data\human_review\第一次人工重听\clips\hard_negative_review\00266_hard_negative_review_b0p989_Speech_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_015186\data.wav,0.0,1.0,human_cough_like_hard_negative,0.989112,Speech,0.858881,
yamnet_review_c039f97fc9bd,session_yamnet_review_c039f97fc9bd,P_YAMNET_7122419d5f,9.0,10.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\389395.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00267,data\human_review\第一次人工重听\clips\hard_negative_review\00267_hard_negative_review_b0p989_Breathing_9p00_10p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\389395.wav,9.0,10.0,model_false_alarm_hard_negative,0.98907,Breathing,0.316974,
yamnet_review_8071af96a4e6,session_yamnet_review_8071af96a4e6,P_YAMNET_a865fd6255,9.0,10.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033475\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00268,data\human_review\第一次人工重听\clips\hard_negative_review\00268_hard_negative_review_b0p989_Breathing_9p00_10p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033475\data.wav,9.0,10.0,model_false_alarm_hard_negative,0.98907,Breathing,0.316974,
yamnet_review_3458dc2df787,session_yamnet_review_3458dc2df787,P_YAMNET_60561c77b3,4.0,5.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\418784.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00269,data\human_review\第一次人工重听\clips\hard_negative_review\00269_hard_negative_review_b0p989_Speech_4p00_5p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\418784.wav,4.0,5.0,model_false_alarm_hard_negative,0.989068,Speech,0.948434,
yamnet_review_20d3ed0f1b0c,session_yamnet_review_20d3ed0f1b0c,P_YAMNET_375dfcfb2c,4.0,5.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036736\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00270,data\human_review\第一次人工重听\clips\hard_negative_review\00270_hard_negative_review_b0p989_Speech_4p00_5p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036736\data.wav,4.0,5.0,model_false_alarm_hard_negative,0.989068,Speech,0.948434,
yamnet_review_140511112081,session_yamnet_review_140511112081,P_YAMNET_53b4a2fd0a,2.5,3.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\406089.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第一次人工重听,review_00271,data\human_review\第一次人工重听\clips\hard_negative_review\00271_hard_negative_review_b0p989_Speech_2p50_3p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\406089.wav,2.5,3.5,human_cough_like_hard_negative,0.988797,Speech,0.534158,
yamnet_review_846afe600ea2,session_yamnet_review_846afe600ea2,P_YAMNET_b8587be616,2.5,3.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035370\data.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第一次人工重听,review_00272,data\human_review\第一次人工重听\clips\hard_negative_review\00272_hard_negative_review_b0p989_Speech_2p50_3p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035370\data.wav,2.5,3.5,human_cough_like_hard_negative,0.988797,Speech,0.534158,
yamnet_review_9af4d2ec8a4f,session_yamnet_review_9af4d2ec8a4f,P_YAMNET_5af718be2b,6.5,7.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\362665.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00273,data\human_review\第一次人工重听\clips\hard_negative_review\00273_hard_negative_review_b0p989_Speech_6p50_7p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\362665.wav,6.5,7.5,model_false_alarm_hard_negative,0.988787,Speech,0.819512,
yamnet_review_951f5af365d7,session_yamnet_review_951f5af365d7,P_YAMNET_83df9f2624,6.5,7.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029215\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00274,data\human_review\第一次人工重听\clips\hard_negative_review\00274_hard_negative_review_b0p989_Speech_6p50_7p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029215\data.wav,6.5,7.5,model_false_alarm_hard_negative,0.988787,Speech,0.819512,
yamnet_review_3722979ca4ef,session_yamnet_review_3722979ca4ef,P_YAMNET_5eb011d15a,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\32251.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第一次人工重听,review_00275,data\human_review\第一次人工重听\clips\hard_negative_review\00275_hard_negative_review_b0p989_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\32251.wav,0.5,1.5,human_cough_like_hard_negative,0.988657,Speech,0.227644,
yamnet_review_db0d9ed3ce9f,session_yamnet_review_db0d9ed3ce9f,P_YAMNET_23bf2129c8,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022416\data.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第一次人工重听,review_00276,data\human_review\第一次人工重听\clips\hard_negative_review\00276_hard_negative_review_b0p989_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022416\data.wav,0.5,1.5,human_cough_like_hard_negative,0.988657,Speech,0.227644,
yamnet_review_12c7d456a2e3,session_yamnet_review_12c7d456a2e3,P_YAMNET_9c59634379,5.5,6.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\332211.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00277,data\human_review\第一次人工重听\clips\hard_negative_review\00277_hard_negative_review_b0p989_Speech_5p50_6p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\332211.wav,5.5,6.5,model_false_alarm_hard_negative,0.988564,Speech,0.998129,
yamnet_review_c4d2f760291b,session_yamnet_review_c4d2f760291b,P_YAMNET_b4aece75cb,5.5,6.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023741\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00278,data\human_review\第一次人工重听\clips\hard_negative_review\00278_hard_negative_review_b0p989_Speech_5p50_6p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023741\data.wav,5.5,6.5,model_false_alarm_hard_negative,0.988564,Speech,0.998129,
yamnet_review_faed8b493e39,session_yamnet_review_faed8b493e39,P_YAMNET_390da64d97,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\213261.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00279,data\human_review\第一次人工重听\clips\hard_negative_review\00279_hard_negative_review_b0p989_Speech_1p50_2p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\213261.wav,1.5,2.5,model_false_alarm_hard_negative,0.988506,Speech,0.409947,
yamnet_review_125e8a3b562c,session_yamnet_review_125e8a3b562c,P_YAMNET_a3e46ce813,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013482\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00280,data\human_review\第一次人工重听\clips\hard_negative_review\00280_hard_negative_review_b0p989_Speech_1p50_2p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013482\data.wav,1.5,2.5,model_false_alarm_hard_negative,0.988506,Speech,0.409947,
yamnet_review_c08510eee962,session_yamnet_review_c08510eee962,P_YAMNET_c2b59940be,17.5,18.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\334468.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00281,data\human_review\第一次人工重听\clips\hard_negative_review\00281_hard_negative_review_b0p988_Speech_17p50_18p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\334468.wav,17.5,18.5,model_false_alarm_hard_negative,0.988409,Speech,0.986167,
yamnet_review_b2d1ee87a777,session_yamnet_review_b2d1ee87a777,P_YAMNET_acf3b7f848,17.5,18.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023996\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00282,data\human_review\第一次人工重听\clips\hard_negative_review\00282_hard_negative_review_b0p988_Speech_17p50_18p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023996\data.wav,17.5,18.5,model_false_alarm_hard_negative,0.988409,Speech,0.986167,
yamnet_review_7878e9e2907f,session_yamnet_review_7878e9e2907f,P_YAMNET_d11d41e59e,3.5,4.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\239068.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00283,data\human_review\第一次人工重听\clips\hard_negative_review\00283_hard_negative_review_b0p988_Speech_3p50_4p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\239068.wav,3.5,4.5,model_false_alarm_hard_negative,0.988367,Speech,0.65827,
yamnet_review_88e96cb94e4e,session_yamnet_review_88e96cb94e4e,P_YAMNET_e996905826,3.5,4.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016157\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00284,data\human_review\第一次人工重听\clips\hard_negative_review\00284_hard_negative_review_b0p988_Speech_3p50_4p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016157\data.wav,3.5,4.5,model_false_alarm_hard_negative,0.988367,Speech,0.65827,
yamnet_review_d89dded9b2ae,session_yamnet_review_d89dded9b2ae,P_YAMNET_9d30ed7ca2,13.0,14.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\250059.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00285,data\human_review\第一次人工重听\clips\hard_negative_review\00285_hard_negative_review_b0p988_Speech_13p00_14p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\250059.wav,13.0,14.0,model_false_alarm_hard_negative,0.988155,Speech,0.23634,
yamnet_review_00dda6d384da,session_yamnet_review_00dda6d384da,P_YAMNET_13b1453952,13.0,14.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018207\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00286,data\human_review\第一次人工重听\clips\hard_negative_review\00286_hard_negative_review_b0p988_Speech_13p00_14p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018207\data.wav,13.0,14.0,model_false_alarm_hard_negative,0.988155,Speech,0.23634,
yamnet_review_8b90966d8282,session_yamnet_review_8b90966d8282,P_YAMNET_fef9b00c22,3.0,4.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\195220.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第一次人工重听,review_00287,data\human_review\第一次人工重听\clips\hard_negative_review\00287_hard_negative_review_b0p988_Speech_3p00_4p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\195220.wav,3.0,4.0,model_false_alarm_hard_negative,0.987968,Speech,0.769643,
